6.1895222663879395, False, 65
4.7236738204956055, False, 970
6.295383930206299, False, 230
4.5002121925354, True, 57
5.223994255065918, False, 370
4.462439060211182, False, 23
9.522163391113281, False, 674
9.095759391784668, False, 415
7.01239013671875, False, 809
5.960782051086426, False, 286
3.758439779281616, True, 334
8.89883804321289, False, 516
9.186681747436523, False, 332
5.6729021072387695, True, 478
7.432276248931885, False, 846
5.999284744262695, False, 147
9.314077377319336, False, 948
5.1093339920043945, False, 129
6.334190368652344, False, 595
7.409360408782959, False, 369
4.583514213562012, True, 727
3.588179111480713, True, 887
5.13357400894165, False, 586
4.895075798034668, True, 398
5.621922016143799, True, 476
7.734457492828369, True, 517
6.024211406707764, False, 167
7.584336757659912, False, 160
8.074540138244629, False, 173
5.272297382354736, True, 725
7.35441780090332, False, 479
8.4197998046875, False, 201
7.719005584716797, False, 498
4.979203224182129, False, 366
6.2064361572265625, True, 788
7.360519886016846, False, 620
5.079015254974365, False, 573
4.525145053863525, True, 270
6.612162113189697, False, 159
8.838286399841309, False, 167
9.525697708129883, False, 467
4.485702037811279, True, 872
10.12944221496582, False, 756
6.2307820320129395, True, 487
5.569324970245361, False, 334
7.537888050079346, False, 858
10.291461944580078, False, 981
4.254253387451172, True, 994
7.784782409667969, False, 841
5.790605545043945, False, 175
4.749573230743408, False, 591
5.471393585205078, False, 757
8.054902076721191, False, 842
6.143008708953857, False, 394
4.369569778442383, False, 486
4.453184127807617, True, 461
5.067927360534668, False, 23
4.53395938873291, True, 183
7.407862186431885, False, 198
4.424147605895996, True, 468
6.126079082489014, False, 265
8.425400733947754, False, 150
6.509589195251465, False, 777
6.783446311950684, False, 516
4.206704616546631, True, 109
4.940557956695557, True, 275
4.712966442108154, True, 565
8.793097496032715, False, 720
7.157164096832275, False, 424
9.160975456237793, False, 108
6.354315757751465, False, 55
6.028048515319824, False, 28
4.052189826965332, True, 80
7.337706565856934, False, 58
5.198210716247559, True, 324
8.660344123840332, False, 970
6.841054916381836, False, 74
8.709835052490234, False, 638
5.196380138397217, False, 50
6.062193393707275, False, 887
7.264022350311279, False, 383
7.055605411529541, True, 32
8.604147911071777, False, 21
5.228035926818848, True, 328
10.820793151855469, False, 751
8.517773628234863, False, 311
8.826700210571289, False, 588
8.683895111083984, False, 870
9.065685272216797, False, 390
7.497743129730225, False, 373
4.709612846374512, True, 283
12.657824516296387, False, 780
6.583607196807861, False, 352
8.805173873901367, False, 46
4.064509868621826, True, 802
4.926643371582031, False, 227
3.7183005809783936, False, 101
12.052772521972656, False, 457
4.859108924865723, True, 29
10.04996109008789, False, 975
5.984462261199951, False, 118
5.064713001251221, True, 457
7.19597053527832, True, 426
7.497175216674805, True, 403
6.7752461433410645, False, 789
9.491183280944824, False, 449
6.045337200164795, True, 666
3.229321241378784, True, 694
6.4952473640441895, True, 475
3.760870933532715, True, 349
3.9738500118255615, True, 69
8.088995933532715, False, 865
6.613839626312256, False, 544
4.760240077972412, False, 248
6.524402618408203, False, 644
9.304027557373047, False, 704
8.380382537841797, False, 445
5.132813453674316, True, 881
3.9253175258636475, True, 339
7.709083557128906, False, 16
8.428509712219238, False, 1
8.119195938110352, False, 180
3.3430356979370117, True, 991
9.234007835388184, False, 401
3.570124864578247, True, 646
4.448757648468018, True, 687
6.22156286239624, False, 436
8.113903045654297, False, 487
7.995283126831055, True, 606
2.8966431617736816, True, 993
